0.00,0.14,11.43,0.00,0.00,0.00,0.45,0.83,11.22,0.00,0.00,0.00
0.00,0.14,11.43,0.00,0.00,0.00,0.45,0.83,11.22,0.00,0.00,0.00
0.00,0.14,12.42,0.00,0.00,0.00,0.45,0.83,12.22,0.00,0.00,0.00
0.00,0.14,12.42,0.00,0.00,0.00,0.45,0.83,12.22,0.00,0.00,0.00
0.00,0.14,12.42,0.00,0.00,0.00,0.45,0.83,12.22,0.00,0.00,0.00
0.00,0.14,12.42,0.00,0.00,0.00,0.45,0.83,12.22,0.00,0.00,0.00
0.00,0.14,12.42,0.00,0.00,0.00,0.45,0.83,12.22,0.00,0.00,0.00
0.00,0.14,12.42,0.00,0.00,0.00,0.45,0.83,12.22,0.00,0.00,0.00
0.00,0.14,13.41,0.00,0.00,0.00,0.45,0.83,13.21,0.00,0.00,0.00
0.00,0.14,13.41,0.00,0.00,0.00,0.45,0.83,13.21,0.00,0.00,0.00
0.00,0.14,13.41,0.00,0.00,0.00,0.45,0.83,13.21,0.00,0.00,0.00
0.00,0.14,13.41,0.00,0.00,0.00,0.45,0.83,13.21,0.00,0.00,0.00
0.00,0.14,13.41,0.00,0.00,0.00,0.45,0.83,13.21,0.00,0.00,0.00
0.00,0.14,14.41,0.00,0.00,0.00,0.45,0.83,14.20,0.00,0.00,0.00
0.00,0.14,14.41,0.00,0.00,0.00,0.45,0.83,14.20,0.00,0.00,0.00
0.00,0.14,14.41,0.00,0.00,0.00,0.45,0.83,14.20,0.00,0.00,0.00
0.00,0.14,14.41,0.00,0.00,0.00,0.45,0.83,14.20,0.00,0.00,0.00
0.00,0.14,14.41,0.00,0.00,0.00,0.45,0.83,14.20,0.00,0.00,0.00
0.00,0.14,14.41,0.00,0.00,0.00,0.45,0.83,14.20,0.00,0.00,0.00
0.00,0.14,15.40,0.00,0.00,0.00,0.45,0.83,15.20,0.00,0.00,0.00
0.00,0.14,15.40,0.00,0.00,0.00,0.45,0.83,15.20,0.00,0.00,0.00
0.00,0.14,15.40,0.00,0.00,0.00,0.45,0.83,15.20,0.00,0.00,0.00
0.00,0.14,15.40,0.00,0.00,0.00,0.45,0.83,15.20,0.00,0.00,0.00
0.00,0.14,15.40,0.00,0.00,0.00,0.45,0.83,15.20,0.00,0.00,0.00
0.00,0.14,15.40,0.00,0.00,0.00,0.45,0.83,15.20,0.00,0.00,0.00
0.00,0.14,16.40,0.00,0.00,0.00,0.45,0.83,16.19,0.00,0.00,0.00
0.00,0.14,16.40,0.00,0.00,0.00,0.45,0.83,16.19,0.00,0.00,0.00
0.00,0.14,16.40,0.00,0.00,0.00,0.45,0.83,16.19,0.00,0.00,0.00
0.00,0.14,16.40,0.00,0.00,0.00,0.45,0.83,16.19,0.00,0.00,0.00
0.00,0.14,16.40,0.00,0.00,0.00,0.45,0.83,16.19,0.00,0.00,0.00
0.00,0.14,17.40,0.00,0.00,0.00,0.45,0.83,17.19,0.00,0.00,0.00
0.00,0.14,17.40,0.00,0.00,0.00,0.45,0.83,17.19,0.00,0.00,0.00
0.00,0.14,17.40,0.00,0.00,0.00,0.45,0.83,17.19,0.00,0.00,0.00
0.00,0.14,17.40,0.00,0.00,0.00,0.45,0.83,17.19,0.00,0.00,0.00
0.00,0.14,17.40,0.00,0.00,0.00,0.45,0.83,17.19,0.00,0.00,0.00
0.00,0.14,17.40,0.00,0.00,0.00,0.45,0.83,17.19,0.00,0.00,0.00
0.00,0.14,18.40,0.00,0.00,0.00,0.45,0.83,18.19,0.00,0.00,0.00
0.00,0.14,18.40,0.00,0.00,0.00,0.45,0.83,18.19,0.00,0.00,0.00
0.00,0.14,18.40,0.00,0.00,0.00,0.45,0.83,18.19,0.00,0.00,0.00
0.00,0.14,18.40,0.00,0.00,0.00,0.45,0.83,18.19,0.00,0.00,0.00
0.00,0.14,18.40,0.00,0.00,0.00,0.45,0.83,18.19,0.00,0.00,0.00
0.00,0.14,18.40,0.00,0.00,0.00,0.45,0.83,18.19,0.00,0.00,0.00
0.00,0.14,19.40,0.00,0.00,0.00,0.45,0.83,19.19,0.00,0.00,0.00
0.00,0.14,19.40,0.00,0.00,0.00,0.45,0.83,19.19,0.00,0.00,0.00
0.00,0.14,19.40,0.00,0.00,0.00,0.45,0.83,19.19,0.00,0.00,0.00
0.00,0.14,19.40,0.00,0.00,0.00,0.45,0.83,19.19,0.00,0.00,0.00
0.00,0.14,19.40,0.00,0.00,0.00,0.45,0.83,19.19,0.00,0.00,0.00
0.00,0.14,19.40,0.00,0.00,0.00,0.45,0.83,19.19,0.00,0.00,0.00
0.00,0.14,20.40,0.00,0.00,0.00,0.45,0.83,20.19,0.00,0.00,0.00
0.00,0.14,20.40,0.00,0.00,0.00,0.45,0.83,20.19,0.00,0.00,0.00
